"","V1","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"1621","FBgn0034578",58.0770164135312,-0.218419963103971,0.466408505089152,-0.468301844243215,0.639568749762439,0.920101350935492,"CG15653"
"1622","FBgn0034579",188.518854005589,0.159253125477183,0.346212190995585,0.459987053082177,0.645525513574579,0.922128735567133,"mRpL54"
"1623","FBgn0034580",3.47002274852676,-2.3876670857931,2.21341288424667,-1.07872647836589,0.280709678299281,NA,"Cht8"
"1624","FBgn0034583",1713.44525411572,-0.71175959532757,0.41999694151863,-1.69467804397332,0.0901365129683091,0.45362065839581,"CG10527"
"1625","FBgn0034585",207.300655965423,0.0108873504652474,0.330408886487472,0.0329511429943343,0.973713548704388,0.996030054504571,"Rbpn-5"
"1626","FBgn0034588",734.813379710845,-0.19200710446471,0.439889578516627,-0.436489323325608,0.662481743906713,0.927296906295827,"CG9394"
"1627","FBgn0034590",343.386740997921,-0.102440851362644,0.315686022104809,-0.324502335198844,0.745557754600435,0.946550847625319,"Magi"
"1628","FBgn0034598",699.617283901519,-0.03371167637228,0.345729106550744,-0.0975089332472273,0.922322240333009,0.986691782498928,"CG4266"
"1629","FBgn0034599",117.507446974009,0.29107887176186,0.341254189171055,0.852967907790155,0.393677101225815,0.821134141520278,"hng1"
"1630","FBgn0034602",469.015832670387,-0.374332421873583,0.251290309598099,-1.4896412936586,0.136318578259846,0.545148208896684,"Lapsyn"
"1631","FBgn0034605",446.635969374106,0.00323299409469409,0.377832521914165,0.00855668558734749,0.993172835988907,0.998780627952194,"CG15661"
"1632","FBgn0034606",341.934207029089,-0.332896952036765,0.310352671597548,-1.07264084540716,0.283432290970268,0.734051072936889,"ASPP"
"1633","FBgn0034611",811.523738589771,0.106875708826412,0.27449177443713,0.389358511910129,0.697010958048903,0.935777804287512,"MFS16"
"1634","FBgn0034614",399.062952697548,0.2015814400511,0.274325842456995,0.734824828188401,0.462446184159549,0.859712292293669,"CG9752"
"1635","FBgn0034617",289.174488712802,0.406517343301553,0.24652392341069,1.64899754018731,0.0991481386489599,0.473348871760854,"Panx"
"1636","FBgn0034618",169.53118435067,0.761088491046189,0.457568561440772,1.66333213245619,0.0962459700726556,0.466447677829697,"CG9485"
"1637","FBgn0034626",164.047735561917,-0.0924903588366276,0.353980840406124,-0.261286341742431,0.793871698544219,0.959873128330892,"CG10795"
"1638","FBgn0034627",99.7772291277525,0.155232522566223,0.389723741550228,0.398314257039473,0.690398552487903,0.935059653376956,"EfSec"
"1639","FBgn0034628",210.192466016331,0.483023569401803,0.471288451017873,1.02490007628785,0.305410338626405,0.754378901459759,"Acox57D-p"
"1640","FBgn0034629",54.2817821035364,3.6941305380061,0.81812414468786,4.51536672275518,6.32072887795415e-06,0.000575252861882016,"Acox57D-d"
"1641","FBgn0034631",248.548107487257,-0.106369427212465,0.280384611789284,-0.379369704113449,0.704413344682803,0.936200234413156,"TAF1C-like"
"1642","FBgn0034634",66.7702714563087,0.336962007645521,0.420507912154587,0.801321444628722,0.422945579245303,0.835923708155814,"CG10494"
"1643","FBgn0034636",37.9148485777898,-0.689015809477985,0.59456947612518,-1.15884827113614,0.246518037464527,0.701028501541558,"twz"
"1644","FBgn0034638",5519.77925476155,-1.07038350675365,0.437099321214497,-2.44883360555114,0.0143319640043416,0.166231719589127,"CG10433"
"1645","FBgn0034639",239.659997655892,-0.822856384212882,0.394753374543331,-2.08448220402118,0.037116327314714,0.287809655572213,"CG15673"
"1646","FBgn0034641",743.203678010248,0.378703052306115,0.394847553309695,0.959112065230609,0.337502292916353,0.777413347363369,"mahj"
"1647","FBgn0034642",13.4298913026191,0.593536605537147,0.977055280713305,0.60747494768549,0.54353576342852,0.88852528088542,"CG15674"
"1648","FBgn0034643",539.65590748123,0.00824830201980206,0.246813880328004,0.033419117307505,0.973340364769981,0.996030054504571,"CG10321"
"1649","FBgn0034644",611.505251857236,-0.0891896764489903,0.278563108535532,-0.320177631983934,0.748833678492402,0.948215580586601,"CG10082"
"1650","FBgn0034645",1287.00708392897,-0.382687962978021,0.326086292166839,-1.17357881079596,0.240563772535307,0.693073767857469,"ND-B12"
"1651","FBgn0034646",767.174890170983,0.249865450435461,0.222613752561816,1.12241695564643,0.261685198516708,0.716898043845202,"Rae1"
"1652","FBgn0034647",24.8861234022496,-1.21911821946855,0.949546408587383,-1.28389535092045,0.19917857417338,0.644514118795164,"pirk"
"1653","FBgn0034650",212.926938683192,0.324439546614044,0.262086656147421,1.23790944332378,0.215749640422344,0.662183667409153,"NC2alpha"
"1654","FBgn0034654",2399.23814656924,0.196373894164735,0.228498708345106,0.859409208861469,0.390114790866909,0.817878875323787,"CG10306"
"1655","FBgn0034655",68.8287186413587,-1.12547237595659,0.446674835646486,-2.51966819292084,0.0117465505716699,0.145086680346654,"CG10307"
"1656","FBgn0034657",441.654527218686,0.0205315285800209,0.321872306101764,0.0637878071235168,0.949139186992763,0.991568379018872,"LBR"
"1657","FBgn0034662",73.157289939733,2.48637840795138,0.994688688340685,2.49965485392127,0.0124314355213606,0.151696145405728,"CG13492"
"1658","FBgn0034664",24.846653350326,0.417708899954642,3.18020386426816,0.131346579585006,0.895501145753463,0.984927466073962,"CG4377"
"1659","FBgn0034674",430.60689062995,0.179866772606075,0.236780289589639,0.759635748895315,0.447472344218172,0.850630048710662,"CG9304"
"1660","FBgn0034687",22.9354548215859,0.568780059238879,0.749350383005162,0.75903085143944,0.447834101704397,0.850630048710662,"CG11475"
"1661","FBgn0034688",338.812641306104,0.0241530951273542,0.241792709287542,0.0998917428011906,0.920430271852689,0.986599860386788,"CG11474"
"1662","FBgn0034689",412.864743782851,-0.0228619515051236,0.239664104943731,-0.0953916378528659,0.924003757817589,0.987052878069213,"CG2921"
"1663","FBgn0034691",549.127949795043,0.166119973998373,0.316237015657323,0.525302117631865,0.599373185530323,0.910112497733609,"Synj"
"1664","FBgn0034693",27.2787367243524,0.197214563992382,0.638894095134411,0.308681149965695,0.757564084194386,0.950662621529847,"CG11073"
"1665","FBgn0034694",352.446095474634,0.0199254672966499,0.266316162039168,0.0748188436784372,0.940358848751897,0.990477650758752,"CG6613"
"1666","FBgn0034697",551.989083385892,0.169089185893969,0.204234876916724,0.827915331830983,0.407718451458951,0.830030248697587,"GM130"
"1667","FBgn0034703",155.527863188622,0.301473434754621,0.344044079173117,0.876263981868801,0.380886540894918,0.810772765487122,"CG3045"
"1668","FBgn0034704",118.995041717349,0.232564313807306,0.352025151008322,0.660646868955703,0.508838804304635,0.873967667201193,"CG6758"
"1669","FBgn0034705",185.276887007575,0.0917721061280823,0.362180340256308,0.253387873188084,0.799968497752122,0.963573088822074,"CG11170"
"1670","FBgn0034706",195.009156663742,-0.306585964386839,0.338189315370885,-0.906551302635368,0.364644123590889,0.799200977192405,"CG11275"
"1671","FBgn0034707",272.266499077538,0.149383571654549,0.298539377818716,0.500381466411644,0.616806500878807,0.914187786579469,"MED16"
"1672","FBgn0034708",1407.36720939826,-0.176824999034616,0.242985350012965,-0.727718765864614,0.46678576045716,0.861897900435208,"Vps35"
"1673","FBgn0034709",1234.08886969952,0.471188615453564,0.298201960908052,1.58009898398639,0.114084199964871,0.505600258377832,"Swim"
"1674","FBgn0034711",41.8166712067158,-0.490215282730071,1.01714071164277,-0.481954244008513,0.629838450830921,0.9163506851671,NA
"1675","FBgn0034715",7.34928866295156,-0.8361272572602,1.57485139685017,-0.530924542425096,0.595471069875636,NA,"Oatp58Db"
"1676","FBgn0034716",31.0200667777918,-0.573694646015538,1.14651244918191,-0.500382395694785,0.616805846667054,0.914187786579469,"Oatp58Dc"
"1677","FBgn0034717",14.0781569150114,0.910658772198511,1.05122552506985,0.866282972093928,0.386335001857932,0.815690458135208,"CG5819"
"1678","FBgn0034718",799.095111167112,-0.145913600202268,0.217965275133399,-0.669435074522611,0.503217983794045,0.87306702846816,"wdp"
"1679","FBgn0034720",84.0941904823797,-1.09009655693797,0.451505368564185,-2.41436012245999,0.0157628740687815,0.177350544506065,"Liprin-gamma"
"1680","FBgn0034722",482.638017470333,-0.0985549212729373,0.33773827525648,-0.291808564481163,0.770432996599751,0.954258984641332,"Rtf1"
"1681","FBgn0034723",2274.45634278706,-0.601558756087993,0.377912041029715,-1.59179568464899,0.111430620105629,0.501518004703972,"CG13506"
"1682","FBgn0034724",3645.33468009005,-0.591531253860457,0.313848665635931,-1.88476587167218,0.0594614545395365,0.377863759844745,"babos"
"1683","FBgn0034725",72.1993723674993,-0.474244253748727,0.471898234586317,-1.00497145144963,0.314910596806138,0.759051301919674,"CG6044"
"1684","FBgn0034726",203.253855580869,-0.0876064038097167,0.285788075178466,-0.306543244517844,0.759191059141701,0.951231785136906,"Mes4"
"1685","FBgn0034727",731.41955592037,0.170737388656885,0.235174192202141,0.726003933757025,0.467836359016239,0.862561087056472,"mRpS29"
"1686","FBgn0034728",604.512373735326,0.00559318650309337,0.404423922998119,0.0138300090203105,0.988965601084734,0.998780627952194,"rad50"
"1687","FBgn0034729",88.6874447658733,1.12212071015988,0.477705950728414,2.34897787739268,0.0188250252495863,0.196248505210222,"CG10344"
"1688","FBgn0034733",325.619604516469,-0.463443514123028,0.267663738926469,-1.73143929013987,0.0833734440714903,0.442922769506885,"CG4752"
"1689","FBgn0034734",391.267654573218,0.0289859129225558,0.45044405742675,0.0643496399711509,0.948691828345802,0.991568379018872,"CG4554"
"1690","FBgn0034735",261.006574113165,-0.0619285291771789,0.267474217172539,-0.231530836249651,0.816902432286287,0.969059787712462,"CG4610"
"1691","FBgn0034736",15.5334794110167,-0.0629813426150803,0.941701988675044,-0.066880333027324,0.946676969947972,0.990990177411398,"gas"
"1692","FBgn0034740",8.90120370222485,-0.646051043588355,1.33776389560845,-0.482933532373824,0.629142931563395,NA,"nsr"
"1693","FBgn0034742",268.362913429257,-0.18811349688432,0.483787763237134,-0.38883475602113,0.697398388463509,0.935777804287512,"CG4294"
"1694","FBgn0034743",17679.424555555,0.0764282114728946,0.325282095767409,0.234959785574992,0.814239945969779,0.968464780611671,"RpS16"
"1695","FBgn0034744",546.172368073538,-0.191947108265596,0.319332833364705,-0.601087918968785,0.547781429495239,0.892260406822878,"Vps20"
"1696","FBgn0034748",144.779613744539,0.0989287820334999,0.320868208056134,0.308315936417711,0.757841940810766,0.950662621529847,"CG17807"
"1697","FBgn0034750",284.849717828258,0.010937489385705,0.261642923221787,0.0418031156777499,0.966655651234234,0.995031507778539,"CG3732"
"1698","FBgn0034753",8337.21988477292,0.274783232295698,0.281586135369992,0.975840774030457,0.329143375499147,0.76892019037169,"CG2852"
"1699","FBgn0034755",356.36017940975,-0.832108682825374,0.47179764703282,-1.7636982466076,0.0777827964958028,0.431571062493152,"CG3746"
"1700","FBgn0034756",93.505871502544,-0.985968677080191,0.524232734236397,-1.8807842637228,0.0600012716374681,0.380069215942229,"Cyp6d2"
"1701","FBgn0034761",3982.43674762854,-0.573130941370931,0.301776833670503,-1.89918800061607,0.0575397618652387,0.371015763959481,"CG4250"
"1702","FBgn0034763",294.679629768241,0.02605366204834,0.24547139560986,0.106137262892123,0.915473446595364,0.985983759731121,"RYBP"
"1703","FBgn0034784",22.2651759149943,-1.1871641435801,1.14499355129698,-1.03683041903193,0.299814896250373,0.749949089113415,"CG9826"
"1704","FBgn0034786",362.031291661972,0.162664562464147,0.35488008622531,0.45836486401458,0.646690330342344,0.922692587832196,"CG13531"
"1705","FBgn0034788",6.83554081354957,-0.540361981387881,1.66709911840145,-0.324133085683606,0.745837279189021,NA,"CG13532"
"1706","FBgn0034789",66.7755139699215,-0.182944722973558,0.471886286547469,-0.387688153245697,0.698246823792143,0.935777804287512,"PIP5K59B"
"1707","FBgn0034791",385.906107675983,-0.117192749090634,0.228673477779244,-0.512489468515317,0.608308489088532,0.912750414374926,"EMC8-9"
"1708","FBgn0034792",1258.25153710704,0.179312803364403,0.21965087610225,0.816353690667419,0.414297874694309,0.83459626217723,"CG3499"
"1709","FBgn0034793",484.318925613401,0.125578216838035,0.291188785650239,0.431260484697627,0.666278979020253,0.928244343654289,"asrij"
"1710","FBgn0034794",215.723393138763,0.336909722846376,0.297496097456433,1.13248451232445,0.257430792068453,0.712808360977805,NA
"1711","FBgn0034795",183.610218756399,0.200545358384942,0.478810234787479,0.418841001746662,0.675332337212025,0.930802389213322,"MED23"
"1712","FBgn0034796",193.109846675008,0.303487811993938,0.481720675666905,0.6300078599985,0.528689441714671,0.881142668102271,"CG3700"
"1713","FBgn0034797",360.297300914345,-0.0247134038516359,0.265489253785318,-0.0930862680853357,0.925835026546426,0.987268085781993,"nahoda"
"1714","FBgn0034800",44.0538259512089,1.51460083195018,0.661879524698865,2.2883331111342,0.0221181296787622,0.214770044885946,"CG3788"
"1715","FBgn0034802",9710.00589173396,0.250337494728644,0.200404709687754,1.2491597384048,0.211606654574564,0.659244930886507,"CG3800"
"1716","FBgn0034803",195.549094690908,-0.298304829401727,0.366563202598592,-0.813788256123428,0.415766263995538,0.83459626217723,"CG9849"
"1717","FBgn0034804",594.819350283334,0.111685441229577,0.287503798941784,0.388465966852119,0.697671234922008,0.935777804287512,"CG3831"
"1718","FBgn0034808",34.0330855078149,3.06322879681893,1.21540616062824,2.52033344576397,0.0117243709513221,0.145019901638242,"CG9896"
"1719","FBgn0034814",203.638249301559,0.585090750970341,0.32060974048322,1.82493130148977,0.0680113969478334,0.410920012586281,"CG9890"
"1720","FBgn0034816",55.587206205476,0.225217859251861,0.479121340744699,0.47006434508178,0.638309046874743,0.919281915855223,"CG3085"
"1721","FBgn0034817",234.237816759848,0.219289127996308,0.27883234350939,0.786455133706263,0.431600894181808,0.841925513434172,"Art7"
"1722","FBgn0034822",99.2473233835156,0.945225636309196,0.494378087320503,1.91194889205599,0.0558827496911359,0.366309517687309,"RpL37b"
"1723","FBgn0034834",4.54446591983738,-0.479358542922969,1.57089194868708,-0.305150550503239,0.760251492256053,NA,"LS2"
"1724","FBgn0034837",493.359713170665,0.849887692555276,0.42743836740489,1.9883280429766,0.0467754212696917,0.33395565012201,"RpL22-like"
"1725","FBgn0034838",113.657923830725,0.374692217344406,0.352562450301837,1.06276836067943,0.287887011037957,0.739047922501384,"CG12782"
"1726","FBgn0034839",198.864481484799,0.0232042746550377,0.309226992753805,0.075039615553588,0.940183192076867,0.990477650758752,"CG13540"
"1727","FBgn0034844",11.2022909959601,-0.350700912534527,1.06922615802259,-0.327995073729873,0.742915387372934,NA,"CG9861"
"1728","FBgn0034849",214.669039657247,0.282014130364955,0.37205245292377,0.757995621716104,0.448453603809633,0.851049241925862,"CG3500"
"1729","FBgn0034853",218.900539324786,0.597462095917682,0.436245293428481,1.36955539674064,0.170825730998728,0.600929728488167,"Ice1"
"1730","FBgn0034854",632.522159752018,0.0505421186831365,0.28565691567424,0.176932942665999,0.859561062318815,0.979703032001177,"Golgin245"
"1731","FBgn0034856",16.3640297394808,0.187595571682359,0.792812982429176,0.236620206580834,0.812951442729427,0.968249313281513,"yellow-d2"
"1732","FBgn0034858",631.99235921585,0.494322735757295,0.244570790409952,2.0211846841101,0.0432606505707933,0.318867506253264,"eIF2B-delta"
"1733","FBgn0034859",382.218731350735,1.01236828835951,0.226817336687826,4.46336379371591,8.06828941342187e-06,0.000697584302684455,"CG3520"
"1734","FBgn0034860",17.5621473612905,3.07346799072873,1.44877296763525,2.12142831167354,0.0338857748332101,0.274219538971509,"CG9812"
"1735","FBgn0034861",188.191177173251,-0.292432201193361,0.355379125197677,-0.822873884420469,0.410579715231488,0.832521627085236,"CG9815"
"1736","FBgn0034870",16.1441742083979,-0.0132461287174385,0.901532902724645,-0.0146928954865713,0.988277187328393,0.998780627952194,"CG13559"
"1737","FBgn0034876",848.513029301665,0.088583462904242,0.229367338282105,0.386207833982407,0.699342752323507,0.93586553970171,"wmd"
"1738","FBgn0034877",3271.39171179184,-0.174240429195549,0.362263952043215,-0.480976448837403,0.630533237181078,0.9163506851671,"levy"
"1739","FBgn0034878",627.595650595494,0.454792587106687,0.213378119768923,2.13139279509634,0.033056795945211,0.271876378346052,"pita"
"1740","FBgn0034879",381.396523359404,-0.0106330518150642,0.263626800460337,-0.0403337285757633,0.967827064133349,0.995370407546886,"Rrp4"
"1741","FBgn0034880",15.7093717067666,-0.311074534470888,0.841112391281171,-0.369837060653765,0.711503899617256,0.937832132216326,"ItgaPS5"
"1742","FBgn0034883",20.7302020963199,0.629092721142996,1.0204214147701,0.616502860521335,0.53756268455932,0.884903120407605,"Eglp2"
"1743","FBgn0034885",110.175615797121,0.100135378880975,0.687622500455231,0.145625512275532,0.884217026797589,0.983776383371407,"Eglp4"
"1744","FBgn0034887",83.7748411349396,0.428702561532283,0.726354926415971,0.590210854144841,0.555049296115585,0.894269772551422,"St1"
"1745","FBgn0034893",281.020313007899,0.19564254712009,0.273283924388956,0.715894824613388,0.474056294358761,0.864155749741903,"mRpL43"
"1746","FBgn0034894",323.554253959019,0.184701746556413,0.298841198993568,0.618059849774558,0.53653588736278,0.884756591130021,"sigmar"
"1747","FBgn0034897",1185.52911191658,-0.584360308377379,0.257120541240641,-2.27270954532751,0.0230436890578133,0.220144089762244,"Sesn"
"1748","FBgn0034902",695.566496122667,-0.404758283669506,0.253239347928288,-1.59832303700341,0.109971103033074,0.49742079898262,"CG5532"
"1749","FBgn0034903",628.940702185713,-1.10126708849726,0.351649069373705,-3.13172189097114,0.00173784409012552,0.0409821985947457,"CG9850"
"1750","FBgn0034908",217.450906527228,0.253380220425476,0.289013054958504,0.876708564123015,0.380644953899245,0.810772765487122,"CG5543"
"1751","FBgn0034909",9.35168203471125,-0.431008960946102,1.22340105246886,-0.352303899098592,0.724610364311154,NA,"CG4797"
"1752","FBgn0034913",596.004032454105,-0.0176797844613963,0.246396722074312,-0.0717533265562851,0.942798217037409,0.990990177411398,"Snap29"
"1753","FBgn0034914",1507.82398732897,-0.247001646900591,0.20272140566834,-1.21842903607671,0.223060976631802,0.669354495404504,"CG5554"
"1754","FBgn0034915",847.688511316978,0.245818480238791,0.210008158655026,1.17051871609707,0.241792286775019,0.694712657589748,"eIF6"
"1755","FBgn0034918",211.690971779409,0.571536865532777,0.288373322788249,1.98193390431074,0.0474866386927527,0.335213533307184,"Pym"
"1756","FBgn0034919",304.746030479708,0.485951959151672,0.275560097850249,1.76350626575753,0.0778151414430771,0.431571062493152,"CG5569"
"1757","FBgn0034920",1756.34239670468,-1.05498455418182,0.390673586724877,-2.70042457445368,0.0069251037509854,0.106150962236924,"CG5597"
"1758","FBgn0034921",527.703740378587,-0.20216707994612,0.232288634089153,-0.870327042641821,0.384121704473171,0.813703061801447,"DCP1"
"1759","FBgn0034923",325.90231811142,0.426517780378238,0.237364017333843,1.79689316505946,0.0723525819232916,0.419803387563337,"Upf3"
"1760","FBgn0034924",63.2892484523742,0.0557082365447492,0.505758754411998,0.110147844320592,0.912292124688229,0.985983759731121,"CG17658"
"1761","FBgn0034925",434.517402687522,0.319768531937099,0.267897575829013,1.19362234222378,0.23262573029767,0.68333916324311,"CG5339"
"1762","FBgn0034928",24.3540158850404,0.46928813600306,0.736961306350662,0.636788026669832,0.524262926206677,0.88040875067678,"CG13562"
"1763","FBgn0034933",271.316538771151,0.293920017355147,0.271809548966463,1.08134544379606,0.27954347990593,0.732400151641283,"CG3735"
"1764","FBgn0034936",722.965705032017,0.143134271285743,0.191068559015314,0.749125193717877,0.453781751401374,0.855143204580706,"CG2970"
"1765","FBgn0034937",10.3124516882157,1.17509631439949,1.04328399559563,1.12634366036509,0.260020084068445,NA,"fzr2"
"1766","FBgn0034938",323.073718443987,0.0141835641657668,0.259752796547652,0.0546040864786794,0.956453883078891,0.993691453148293,"CG3803"
"1767","FBgn0034939",425.209017114579,0.158631561312041,0.267460341475001,0.593103113669912,0.553112146801375,0.893703536020311,"thoc5"
"1768","FBgn0034940",165.372942568466,0.35681580508136,0.362551215159037,0.984180414137734,0.325026814057975,0.767149169858199,"CG16787"
"1769","FBgn0034943",9.67125162932692,-0.392993095632275,1.03723116376981,-0.378886702751914,0.704771998998,NA,"Fmo-1"
"1770","FBgn0034945",240.094157701737,-0.121853771528783,0.269515961547168,-0.452120797704434,0.651181961687935,0.925278144202797,"CG10904"
"1771","FBgn0034946",485.409087074872,-0.00248598786509108,0.254511376191524,-0.00976768858937109,0.992206636004549,0.998780627952194,"CG3065"
"1772","FBgn0034948",990.057474985904,0.0822369543407129,0.231271060065743,0.355586878519671,0.722149971649966,0.940742602815369,"PPP1R15"
"1773","FBgn0034950",27.0594006966414,0.483444806760604,0.847786666631526,0.570243465471631,0.568512579430031,0.901471501234815,"Pask"
"1774","FBgn0034951",399.199815384441,0.5613296363049,0.323664279827315,1.73429590872489,0.0828655930391457,0.442922769506885,"CG3860"
"1775","FBgn0034956",29.4765192230695,0.292361783370659,0.673591411524016,0.434034309774206,0.664263526465073,0.927861098846468,"CG4324"
"1776","FBgn0034957",16.3265842968564,-0.302264747973315,0.806100533112986,-0.374971527194052,0.707681642283456,0.937287910414026,"CG3121"
"1777","FBgn0034958",741.903909746053,-0.52833051398334,0.266973724942362,-1.9789607164428,0.0478204293298688,0.335869562945609,"CG3907"
"1778","FBgn0034959",225.911358357154,-0.00754702339997917,0.306543721829191,-0.0246197291366627,0.980358282493268,0.997508830540633,"CG11388"
"1779","FBgn0034961",204.066158875802,0.0834463099261245,0.269296864103843,0.30986736590422,0.756661820386751,0.950610011488499,"CG3163"
"1780","FBgn0034962",565.6672485643,0.489505196747405,0.232793550263558,2.10274380966831,0.0354881702349939,0.281238056692719,"MAN1"
"1781","FBgn0034963",311.990442395413,0.0151700173108995,0.316933823662858,0.0478649363945351,0.961823884048609,0.994104681898401,"Not11"
"1782","FBgn0034964",682.004232406589,0.256892776751183,0.352460921905248,0.728854635465782,0.466090586808937,0.860888530986983,"IntS1"
"1783","FBgn0034965",67.1259348724726,0.10293803275017,0.482993152130409,0.213125242658465,0.831229276127963,0.971452868532356,"ppk29"
"1784","FBgn0034966",25.1271883060358,0.15811151537918,0.769841700373031,0.205381853571411,0.837273796832631,0.973090827189798,"CG13563"
"1785","FBgn0034967",19922.762064242,0.0897758517184182,0.264323336633329,0.339644061935234,0.73412459195976,0.942986364891411,"eIF-5A"
"1786","FBgn0034968",23217.6436830536,0.0908394764331242,0.330484497012909,0.274867587599959,0.783417969670545,0.956968572132333,"RpL12"
"1787","FBgn0034970",599.905007357443,0.182225582181445,0.253903463660221,0.717696322667354,0.472944551190466,0.863768185380813,"yki"
"1788","FBgn0034971",999.264917177704,-0.0935252756616769,0.18130825062852,-0.515835740168822,0.605969138185343,0.911744588254873,"CG3209"
"1789","FBgn0034974",13.1760703698891,0.461210662436481,0.84327776727266,0.546926149764549,0.584429469534325,NA,"CG16786"
"1790","FBgn0034975",449.705950489461,0.0587022184247217,0.372302830663138,0.157673306754511,0.874714235471407,0.982432365222549,"enok"
"1791","FBgn0034976",300.900520385665,0.0845035358577201,0.394056050122642,0.214445472494129,0.830199684415632,0.971452868532356,"CG4049"
"1792","FBgn0034978",8.38839848186371,0.714554754606103,1.2250926114078,0.583265908187122,0.559714308832287,NA,"CG3257"
"1793","FBgn0034982",625.939546698992,-0.000187694050467738,0.226910471782612,-0.000827172271923859,0.99934001209037,0.999921046048486,"CG4065"
"1794","FBgn0034985",278.884150619782,-0.718407822184655,0.344475841172886,-2.08551003094612,0.037023028587993,0.287578374827425,"CG3328"
"1795","FBgn0034986",397.850528197702,0.00810043105368551,0.291405581549122,0.0277977896326602,0.977823428900411,0.996964783758603,"mRpS17"
"1796","FBgn0034988",318.086027752714,-0.0213314674890587,0.24728441372345,-0.0862628872069337,0.931257440184877,0.988244649471021,"cN-IIIB"
"1797","FBgn0034989",930.574890863567,0.0268877926798371,0.262884503639213,0.102279869325194,0.918534533453057,0.986385761529577,"CG3356"
"1798","FBgn0034997",224.018355868999,0.840996057920654,0.307195580949284,2.73765675704657,0.00618786220534815,0.0995365859838748,"CG3376"
"1799","FBgn0034998",95.6898681647211,0.615711667411571,0.605104710923731,1.01752912561472,0.308901784022168,0.755379328715477,"CG13577"
"1800","FBgn0034999",93.4051406248785,2.76538336055351,0.564928626891825,4.89510219329537,9.8254656421816e-07,0.00011326796792307,"CG3394"
"1801","FBgn0035001",1429.64407934148,-0.130712840945327,0.325717790724373,-0.401307035316159,0.688194084503405,0.934903416591848,"Slik"
"1802","FBgn0035016",634.535796315542,-0.011399903012352,0.261712834172039,-0.0435588229687589,0.965256075033365,0.9949897755401,"CG4612"
"1803","FBgn0035020",1419.68625232826,-0.638667620122719,0.327563152409345,-1.94975416320514,0.0512054272103827,0.348874801939298,"CG13585"
"1804","FBgn0035021",228.471458912701,0.359177176914476,0.25841668608013,1.38991480141148,0.164554750427081,0.59280848841356,"CG4622"
"1805","FBgn0035023",158.927089601441,-1.04822567137221,0.456128638292328,-2.29809221209305,0.0215565414163377,0.211312763135665,"ITP"
"1806","FBgn0035024",814.958882587669,0.203356882424859,0.199105273750747,1.02135357137468,0.307086953844721,0.754620213475675,"CG11414"
"1807","FBgn0035025",249.956795038353,0.0536912534299413,0.252728527547117,0.212446350837586,0.831758828212122,0.971694260382722,"uri"
"1808","FBgn0035026",437.049784969201,0.311033346665736,0.315237126721262,0.986664705076941,0.323807038208509,0.766973255088504,"Fcp1"
"1809","FBgn0035027",362.188971288672,0.402609068796956,0.323590739137577,1.24419218507296,0.213428839285696,0.659508843625492,"CG3511"
"1810","FBgn0035028",504.267045738664,0.184578897803093,0.206209932854344,0.895101876268343,0.370732631075988,0.802982733639794,"Start1"
"1811","FBgn0035032",3659.7390369997,-0.458358901514166,0.302383700124321,-1.51581881340072,0.129565173540045,0.537276014593393,"ATPsynF"
"1812","FBgn0035033",217.569541565617,0.237266044188837,0.278352144941978,0.852395242861502,0.393994759592949,0.821134141520278,"CG3548"
"1813","FBgn0035035",167.888979703706,0.132884166837202,0.290492612042472,0.457444221740736,0.647351785296328,0.923140942713517,"CG3570"
"1814","FBgn0035036",185.922753299059,0.313951832291548,0.31994264135831,0.981275365355089,0.326456967535541,0.767430528658195,"CG4707"
"1815","FBgn0035039",200.226232736679,0.668000299168574,0.299466360510904,2.23063551454973,0.0257052823229612,0.235432066699494,"Adck"
"1816","FBgn0035040",18.376542064216,0.867947728160403,0.819204310579211,1.05950092907437,0.289371706344673,0.739725221110167,"CG4741"
"1817","FBgn0035043",18.3707875005582,2.28539643752315,1.08599770433178,2.10442105762034,0.0353417341392648,0.280849846845665,"CG4781"
"1818","FBgn0035044",272.409667876217,-0.00813307243937154,0.317060900372913,-0.0256514519128842,0.979535346861152,0.997444439462702,"CG3663"
"1819","FBgn0035046",784.852044194765,0.1415851439202,0.3459934431868,0.409213372993774,0.68238308126999,0.933230642306286,"ND-19"
"1820","FBgn0035047",269.261865345986,0.0146078202641926,0.24884563209647,0.0587023374335524,0.95318919754802,0.992749703387108,"Pof"
"1821","FBgn0035049",395.499475883351,-0.751012514197803,0.265535550031191,-2.8282936657995,0.004679685686943,0.0820701063880511,"Mmp1"
"1822","FBgn0035059",336.397791536636,0.0764854402837238,0.292272327279102,0.261692377775762,0.79355861746187,0.959873128330892,"CG3894"
"1823","FBgn0035060",927.452923238699,0.0770699745884905,0.264835305215787,0.291010953111762,0.77104294250444,0.954258984641332,"Eps-15"
"1824","FBgn0035063",270.35068806306,0.378228365758047,0.270346311256956,1.3990513279042,0.161797591697832,0.590284320569542,"CG3594"
"1825","FBgn0035064",255.122673824749,0.280059592615994,0.30418888431996,0.920676615919386,0.357219288340699,0.793306060264106,"TyrRS-m"
"1826","FBgn0035065",253.647796031047,0.216107352024259,0.256158634184047,0.843646565779968,0.398866934951156,0.825205833228747,"CG3589"
