"FBGN","Symbol","Genotype","Mean_expression","Norm_expression"
"FBgn0016034","mael","UAS-tkv",93.5256138668533,6.56263340825924
"FBgn0016034","mael","bam RNAi",100.655205503802,6.6675402835824
"FBgn0016034","mael","bam RNAi; HS-bam",121.610013923695,6.93793300280074
"FBgn0016034","mael","Young WT",152.500399728941,7.2620986022836
"FBgn0016036","mei-P22","UAS-tkv",7.63253501069811,3.10978428018299
"FBgn0016036","mei-P22","bam RNAi",5.10155466460479,2.60917688548652
"FBgn0016036","mei-P22","bam RNAi; HS-bam",5.14083686347581,2.6184352771778
"FBgn0016036","mei-P22","Young WT",1.4981438491076,1.32085655317446
"FBgn0017551","Rca1","UAS-tkv",40.4336770468723,5.37273195338672
"FBgn0017551","Rca1","bam RNAi",26.3501529499835,4.77347699589663
"FBgn0017551","Rca1","bam RNAi; HS-bam",37.1026136418508,5.2518180574041
"FBgn0017551","Rca1","Young WT",58.2866886847541,5.88963631560746
"FBgn0017577","Mcm5","UAS-tkv",94.2653405362047,6.57387952275297
"FBgn0017577","Mcm5","bam RNAi",88.7371141892735,6.48763288474331
"FBgn0017577","Mcm5","bam RNAi; HS-bam",84.7489177749129,6.42204655823557
"FBgn0017577","Mcm5","Young WT",102.00940612704,6.68663227041863
"FBgn0019686","lok","UAS-tkv",161.797946352614,7.34693869032737
"FBgn0019686","lok","bam RNAi",163.112424730421,7.35854065725769
"FBgn0019686","lok","bam RNAi; HS-bam",129.843052790309,7.0316935152226
"FBgn0019686","lok","Young WT",195.686452071571,7.61975377676433
"FBgn0020255","Ran","UAS-tkv",778.040621627531,9.60555474667868
"FBgn0020255","Ran","bam RNAi",820.563087366786,9.68222755294349
"FBgn0020255","Ran","bam RNAi; HS-bam",962.936347329272,9.9127940723043
"FBgn0020255","Ran","Young WT",1295.82731054783,10.3407706634009
"FBgn0020270","mre11","UAS-tkv",66.7660578456615,6.08249094289351
"FBgn0020270","mre11","bam RNAi",68.2180524135988,6.11307644389186
"FBgn0020270","mre11","bam RNAi; HS-bam",37.0510118658451,5.24986291377851
"FBgn0020270","mre11","Young WT",56.730126872863,5.85125249083152
"FBgn0020412","JIL-1","UAS-tkv",19.9880178839404,4.39149401930515
"FBgn0020412","JIL-1","bam RNAi",29.769802038132,4.94344325680633
"FBgn0020412","JIL-1","bam RNAi; HS-bam",32.9160935583682,5.08389810533912
"FBgn0020412","JIL-1","Young WT",50.9574681568025,5.69925922608463
"FBgn0020616","SA","UAS-tkv",35.1877927088998,5.17743120743229
"FBgn0020616","SA","bam RNAi",55.296228058251,5.81496635744233
"FBgn0020616","SA","bam RNAi; HS-bam",40.6670232860934,5.38083413172197
"FBgn0020616","SA","Young WT",39.4126948530878,5.33673665332671
"FBgn0021761","Nup154","UAS-tkv",54.7450671470734,5.80077224221057
"FBgn0021761","Nup154","bam RNAi",46.3987041996207,5.56677571370848
"FBgn0021761","Nup154","bam RNAi; HS-bam",49.2936782172213,5.65230516335065
"FBgn0021761","Nup154","Young WT",67.6284383341392,6.10073462087548
"FBgn0021796","Tor","UAS-tkv",16.8664570918956,4.15918167203641
"FBgn0021796","Tor","bam RNAi",19.0123639462488,4.322819689522
"FBgn0021796","Tor","bam RNAi; HS-bam",17.6458727659136,4.22078442246749
"FBgn0021796","Tor","Young WT",18.1876559770334,4.26210657312929
"FBgn0024238","Fim","UAS-tkv",39.0004597672142,5.32194467738906
"FBgn0024238","Fim","bam RNAi",48.2549028917671,5.62219543418897
"FBgn0024238","Fim","bam RNAi; HS-bam",38.111521946039,5.28952177161999
"FBgn0024238","Fim","Young WT",57.6031691893819,5.87290678086891
"FBgn0024689","fws","UAS-tkv",55.7685176429093,5.82701916489288
"FBgn0024689","fws","bam RNAi",51.3769904350106,5.71086126016532
"FBgn0024689","fws","bam RNAi; HS-bam",30.7214767564241,4.98738803048087
"FBgn0024689","fws","Young WT",41.64927257156,5.41444922995138
"FBgn0025725","alphaCOP","UAS-tkv",84.3419470606333,6.41518312062062
"FBgn0025725","alphaCOP","bam RNAi",83.2361034953278,6.39636679813156
"FBgn0025725","alphaCOP","bam RNAi; HS-bam",47.2834452747914,5.59345671844337
"FBgn0025725","alphaCOP","Young WT",55.5276744523641,5.8208854406503
"FBgn0026206","mei-P26","UAS-tkv",6.19744446355166,2.84748475180292
"FBgn0026206","mei-P26","bam RNAi",9.77280718374232,3.429322331989
"FBgn0026206","mei-P26","bam RNAi; HS-bam",19.0132268247517,4.32288189325282
"FBgn0026206","mei-P26","Young WT",13.5514549558328,3.86309150593308
"FBgn0026370",NA,"UAS-tkv",61.2141376871489,5.95917055391694
"FBgn0026370",NA,"bam RNAi",72.6861150022602,6.20332088646544
"FBgn0026370",NA,"bam RNAi; HS-bam",98.3962510376253,6.63511953307911
"FBgn0026370",NA,"Young WT",97.191045750308,6.61751956300545
"FBgn0026371","SAK","UAS-tkv",13.8589784184599,3.89326302628979
"FBgn0026371","SAK","bam RNAi",17.9494673830147,4.24408539369628
"FBgn0026371","SAK","bam RNAi; HS-bam",18.888158425896,4.31383778871462
"FBgn0026371","SAK","Young WT",15.1067085607424,4.00958980133106
"FBgn0026401","Nipped-B","UAS-tkv",49.3004047866413,5.65249810488497
"FBgn0026401","Nipped-B","bam RNAi",66.3190689111188,6.07294331780298
"FBgn0026401","Nipped-B","bam RNAi; HS-bam",117.439850268761,6.88801076155402
"FBgn0026401","Nipped-B","Young WT",46.9569287810577,5.58366736468594
"FBgn0026417","Hus1-like","UAS-tkv",18.9454301745362,4.31798633407967
"FBgn0026417","Hus1-like","bam RNAi",18.7115640243255,4.30097034720067
"FBgn0026417","Hus1-like","bam RNAi; HS-bam",11.6079508592898,3.65626191176152
"FBgn0026417","Hus1-like","Young WT",15.9506597437626,4.08326952108269
"FBgn0026430","Grip84","UAS-tkv",47.2265958626853,5.59175707406559
"FBgn0026430","Grip84","bam RNAi",34.8923573155476,5.16560477356565
"FBgn0026430","Grip84","bam RNAi; HS-bam",37.392845287125,5.26276557691425
"FBgn0026430","Grip84","Young WT",61.847711351289,5.97378830361804
"FBgn0026431","Grip75","UAS-tkv",43.7152581713166,5.48269530061227
"FBgn0026431","Grip75","bam RNAi",54.2199959601469,5.78711887726687
"FBgn0026431","Grip75","bam RNAi; HS-bam",34.0125879289699,5.1298017963083
"FBgn0026431","Grip75","Young WT",32.0453432408077,5.04637507594734
"FBgn0026432","Grip163","UAS-tkv",15.6817078835882,4.06019509524357
"FBgn0026432","Grip163","bam RNAi",13.5484668039445,3.86279521703159
"FBgn0026432","Grip163","bam RNAi; HS-bam",15.5910928542319,4.05233701454175
"FBgn0026432","Grip163","Young WT",10.6365151859885,3.54058717060609
"FBgn0026433","Grip128","UAS-tkv",34.5802399523065,5.15300433502687
"FBgn0026433","Grip128","bam RNAi",27.4084007942843,4.82824571447911
"FBgn0026433","Grip128","bam RNAi; HS-bam",27.4104467592582,4.82834961322575
"FBgn0026433","Grip128","Young WT",42.3499163305289,5.4379573037982
"FBgn0026620","tacc","UAS-tkv",54.1949545449085,5.78646448896102
"FBgn0026620","tacc","bam RNAi",85.088937343338,6.42775595428282
"FBgn0026620","tacc","bam RNAi; HS-bam",70.4681552847112,6.15922864521545
"FBgn0026620","tacc","Young WT",63.3099447808212,6.00696994560693
"FBgn0027537","Nup93-1","UAS-tkv",76.1011798312637,6.26868103185893
"FBgn0027537","Nup93-1","bam RNAi",69.3006910573232,6.13546696597853
"FBgn0027537","Nup93-1","bam RNAi; HS-bam",56.4735720677888,5.84482681248483
"FBgn0027537","Nup93-1","Young WT",89.9100844354047,6.50636843284898
"FBgn0027868","Nup107","UAS-tkv",90.673394125873,6.51843118386432
"FBgn0027868","Nup107","bam RNAi",67.3781274913588,6.09546301055251
"FBgn0027868","Nup107","bam RNAi; HS-bam",28.7828040492317,4.89640768485433
"FBgn0027868","Nup107","Young WT",71.8127072614176,6.18611834617984
"FBgn0027889","ball","UAS-tkv",101.919527382209,6.68537292695996
"FBgn0027889","ball","bam RNAi",102.398696805682,6.69207419241183
"FBgn0027889","ball","bam RNAi; HS-bam",103.785548316206,6.71129594853734
"FBgn0027889","ball","Young WT",83.8276392592429,6.40646250738019
"FBgn0027948","msps","UAS-tkv",50.5327672916701,5.68741816168013
"FBgn0027948","msps","bam RNAi",60.5239097864088,5.9430752830088
"FBgn0027948","msps","bam RNAi; HS-bam",59.5951266920743,5.92112986581516
"FBgn0027948","msps","Young WT",72.0918524692629,6.19163869316773
"FBgn0028434","Ercc1","UAS-tkv",41.1386919358513,5.39707362577371
"FBgn0028434","Ercc1","bam RNAi",41.7577848499954,5.418115208266
"FBgn0028434","Ercc1","bam RNAi; HS-bam",19.2256169491408,4.33811180525043
"FBgn0028434","Ercc1","Young WT",30.2135792480626,4.96410189486654
"FBgn0028525","c(2)M","UAS-tkv",10.0325349185916,3.46369240841919
"FBgn0028525","c(2)M","bam RNAi",14.0201146077053,3.90882391595109
"FBgn0028525","c(2)M","bam RNAi; HS-bam",23.4969977297761,4.61453304306333
"FBgn0028525","c(2)M","Young WT",17.1129136912559,4.17894673558786
"FBgn0028581","mei-217","UAS-tkv",0,0
"FBgn0028581","mei-217","bam RNAi",0,0
"FBgn0028581","mei-217","bam RNAi; HS-bam",0,0
"FBgn0028581","mei-217","Young WT",0,0
"FBgn0028901","CG18109","UAS-tkv",0,0
"FBgn0028901","CG18109","bam RNAi",0.00435613583914697,0.00627092696257757
"FBgn0028901","CG18109","bam RNAi; HS-bam",0,0
"FBgn0028901","CG18109","Young WT",0,0
"FBgn0028968","gammaCOP","UAS-tkv",104.611833141027,6.7226276784243
"FBgn0028968","gammaCOP","bam RNAi",105.07011227216,6.72887439031541
"FBgn0028968","gammaCOP","bam RNAi; HS-bam",47.3157252859141,5.59442091334131
"FBgn0028968","gammaCOP","Young WT",65.9385368249475,6.06476511112748
"FBgn0029977","hdm","UAS-tkv",12.1761120519871,3.71985282405021
"FBgn0029977","hdm","bam RNAi",12.2335092910318,3.72612378427585
"FBgn0029977","hdm","bam RNAi; HS-bam",7.68101250299402,3.1178633200729
"FBgn0029977","hdm","Young WT",0.599201624423054,0.677351842644087
"FBgn0030268","Klp10A","UAS-tkv",37.2628498304332,5.25787242500419
"FBgn0030268","Klp10A","bam RNAi",53.1819364015353,5.75974004964861
"FBgn0030268","Klp10A","bam RNAi; HS-bam",53.502662810392,5.76825481155677
"FBgn0030268","Klp10A","Young WT",62.2398942065794,5.98276304911478
"FBgn0030800","Nprl2","UAS-tkv",33.5108942950656,5.10897995429798
"FBgn0030800","Nprl2","bam RNAi",27.4059472241721,4.82812110675029
"FBgn0030800","Nprl2","bam RNAi; HS-bam",17.1084669232877,4.1785925066756
"FBgn0030800","Nprl2","Young WT",31.1339385442175,5.00602591260855
"FBgn0031018","narya","UAS-tkv",11.0549942535682,3.59155905811726
"FBgn0031018","narya","bam RNAi",13.9542458715555,3.90248325343561
"FBgn0031018","narya","bam RNAi; HS-bam",17.7647603324704,4.22995395882051
"FBgn0031018","narya","Young WT",3.24202239929369,2.08475223879978
"FBgn0031399","mio","UAS-tkv",26.6896703787476,4.79127597467467
"FBgn0031399","mio","bam RNAi",33.1248001475389,5.09274869177703
"FBgn0031399","mio","bam RNAi; HS-bam",18.6922948216105,4.29955933892742
"FBgn0031399","mio","Young WT",27.5794187285674,4.83690466891587
"FBgn0031536","Cog3","UAS-tkv",18.5417929286353,4.28849093325746
"FBgn0031536","Cog3","bam RNAi",18.2234679247883,4.26479671750167
"FBgn0031536","Cog3","bam RNAi; HS-bam",18.6297687733058,4.29497127372457
"FBgn0031536","Cog3","Young WT",13.5139790590514,3.85937118850223
"FBgn0031613","HP6","UAS-tkv",51.3796162544168,5.71093358508603
"FBgn0031613","HP6","bam RNAi",55.12291917075,5.81051814596269
"FBgn0031613","HP6","bam RNAi; HS-bam",13.3813375625731,3.84612595739273
"FBgn0031613","HP6","Young WT",0.562336687512197,0.643705391419454
"FBgn0031696","Bub1","UAS-tkv",19.0808486647016,4.32774833720811
"FBgn0031696","Bub1","bam RNAi",23.3013138284786,4.60296240882508
"FBgn0031696","Bub1","bam RNAi; HS-bam",31.5701213819632,5.0254771912509
"FBgn0031696","Bub1","Young WT",23.8341186659997,4.63425164300122
"FBgn0031715","tomb","UAS-tkv",12.911677651918,3.79822450428286
"FBgn0031715","tomb","bam RNAi",7.00504477715042,3.00090947264686
"FBgn0031715","tomb","bam RNAi; HS-bam",10.2432447070238,3.49098654033951
"FBgn0031715","tomb","Young WT",5.98906933807647,2.80510035964477
"FBgn0031759","lid","UAS-tkv",28.3409939890713,4.87484584111384
"FBgn0031759","lid","bam RNAi",40.1656936635406,5.36337063134836
"FBgn0031759","lid","bam RNAi; HS-bam",81.119098847631,6.35964589068279
"FBgn0031759","lid","Young WT",42.2813749043231,5.43567442436962
"FBgn0031977","baf","UAS-tkv",165.62290605696,7.3804429349151
"FBgn0031977","baf","bam RNAi",198.797277845572,7.64239311692184
"FBgn0031977","baf","bam RNAi; HS-bam",296.342456224927,8.21598166382432
"FBgn0031977","baf","Young WT",138.787112251264,7.12708754656631
"FBgn0032104","aust","UAS-tkv",0.517365180344895,0.601568337048657
"FBgn0032104","aust","bam RNAi",0.113982433034178,0.155726482252179
"FBgn0032104","aust","bam RNAi; HS-bam",0.447726989017825,0.533789566008326
"FBgn0032104","aust","Young WT",0.0864734257284633,0.119652887783234
"FBgn0032705","Grip71","UAS-tkv",37.4482926913197,5.2648476311641
"FBgn0032705","Grip71","bam RNAi",25.3835758676446,4.72156820674369
"FBgn0032705","Grip71","bam RNAi; HS-bam",38.4922644517636,5.30349818792409
"FBgn0032705","Grip71","Young WT",66.7599410493938,6.08236071442489
"FBgn0032848","nesd","UAS-tkv",53.5140913603584,5.76855729556571
"FBgn0032848","nesd","bam RNAi",59.8000082316101,5.92599961388027
"FBgn0032848","nesd","bam RNAi; HS-bam",16.9364448544174,4.16482205988415
"FBgn0032848","nesd","Young WT",37.815027568047,5.27854340710698
"FBgn0032929","Mcm10","UAS-tkv",30.457376890258,4.97532646986241
"FBgn0032929","Mcm10","bam RNAi",26.6743164428725,4.79047577768797
"FBgn0032929","Mcm10","bam RNAi; HS-bam",35.560230060445,5.19220324367554
"FBgn0032929","Mcm10","Young WT",60.6687593718961,5.9464679179178
"FBgn0033247","Nup44A","UAS-tkv",101.234400433108,6.67573691426482
"FBgn0033247","Nup44A","bam RNAi",86.6149443455221,6.45310506396416
"FBgn0033247","Nup44A","bam RNAi; HS-bam",38.1800124245425,5.29204594999217
"FBgn0033247","Nup44A","Young WT",76.0851723516535,6.26838147341933
"FBgn0033549","mms4","UAS-tkv",28.9588622074603,4.90491092833607
"FBgn0033549","mms4","bam RNAi",22.1727142620808,4.53435513447634
"FBgn0033549","mms4","bam RNAi; HS-bam",14.8506748907067,3.98647236369035
"FBgn0033549","mms4","Young WT",20.8512996344787,4.44964718332985
"FBgn0033669","PI31","UAS-tkv",99.4449012032898,6.65026052143748
"FBgn0033669","PI31","bam RNAi",84.1379774905902,6.41173091323163
"FBgn0033669","PI31","bam RNAi; HS-bam",115.515191996809,6.86437426473608
"FBgn0033669","PI31","Young WT",80.8891047945523,6.35559961141202
"FBgn0033770","wuc","UAS-tkv",0.50760746158288,0.59226084044522
"FBgn0033770","wuc","bam RNAi",2.75360240168666,1.90827584156631
"FBgn0033770","wuc","bam RNAi; HS-bam",0.1185632885498,0.161646886699967
"FBgn0033770","wuc","Young WT",0,0
"FBgn0033773","Mos","UAS-tkv",37.4136917925953,5.26354871730682
"FBgn0033773","Mos","bam RNAi",12.4262704597845,3.7469867044619
"FBgn0033773","Mos","bam RNAi; HS-bam",28.2273977715995,4.86924948102311
"FBgn0033773","Mos","Young WT",71.3350021307309,6.17662201565822
"FBgn0033921","tej","UAS-tkv",81.4655828104148,6.3657202279574
"FBgn0033921","tej","bam RNAi",97.7190447469526,6.62525652922982
"FBgn0033921","tej","bam RNAi; HS-bam",96.5841413304679,6.60857480535102
"FBgn0033921","tej","Young WT",77.8762291248495,6.30151867661182
"FBgn0034098","krimp","UAS-tkv",98.965899096054,6.64336413382206
"FBgn0034098","krimp","bam RNAi",146.863662204075,7.20812374052715
"FBgn0034098","krimp","bam RNAi; HS-bam",104.608834362218,6.72258671346222
"FBgn0034098","krimp","Young WT",55.2446373769845,5.81364364457807
"FBgn0034118","Nup62","UAS-tkv",124.628733727171,6.97302266407327
"FBgn0034118","Nup62","bam RNAi",134.520617344867,7.08236854156419
"FBgn0034118","Nup62","bam RNAi; HS-bam",111.491104255569,6.81366710807207
"FBgn0034118","Nup62","Young WT",133.168516019432,7.0679023582461
"FBgn0034435","fest","UAS-tkv",0.111845711874194,0.152956602668039
"FBgn0034435","fest","bam RNAi",0.39613177850322,0.481435121504898
"FBgn0034435","fest","bam RNAi; HS-bam",0.0501967503621367,0.0706596366351185
"FBgn0034435","fest","Young WT",0,0
"FBgn0034646","Rae1","UAS-tkv",157.875594923077,7.31175371730844
"FBgn0034646","Rae1","bam RNAi",155.633260659355,7.29124678741776
"FBgn0034646","Rae1","bam RNAi; HS-bam",80.8641613445174,6.35516009905547
"FBgn0034646","Rae1","Young WT",156.266993322062,7.29707210422036
"FBgn0034728","rad50","UAS-tkv",35.5080273461355,5.19014181200762
"FBgn0034728","rad50","bam RNAi",50.7685211219812,5.69400320001959
"FBgn0034728","rad50","bam RNAi; HS-bam",60.2835926777025,5.9374289709096
"FBgn0034728","rad50","Young WT",37.4857755428032,5.26625341482987
"FBgn0034937","fzr2","UAS-tkv",2.05457180830413,1.61097015636726
"FBgn0034937","fzr2","bam RNAi",1.32497654517074,1.21721616209742
"FBgn0034937","fzr2","bam RNAi; HS-bam",5.19113787815928,2.63020458881131
"FBgn0034937","fzr2","Young WT",1.27596765606019,1.18648005554734
"FBgn0034939","thoc5","UAS-tkv",49.6733513819075,5.66315534238148
"FBgn0034939","thoc5","bam RNAi",56.7853285150141,5.85263133907611
"FBgn0034939","thoc5","bam RNAi; HS-bam",29.9294317120422,4.9509084209188
"FBgn0034939","thoc5","Young WT",43.702210845282,5.48227427968856
"FBgn0035120","wac","UAS-tkv",85.1249616853907,6.42835953088938
"FBgn0035120","wac","bam RNAi",80.852691511449,6.35495795161584
"FBgn0035120","wac","bam RNAi; HS-bam",38.9971285823032,5.32182452666818
"FBgn0035120","wac","Young WT",76.1350265319527,6.26931422258852
"FBgn0035227","Iml1","UAS-tkv",15.319077223755,4.02848757607232
"FBgn0035227","Iml1","bam RNAi",13.4322841025995,3.85122773863329
"FBgn0035227","Iml1","bam RNAi; HS-bam",19.0141832906534,4.32295084043723
"FBgn0035227","Iml1","Young WT",17.6225315566586,4.21897730183243
"FBgn0035233","Pex10","UAS-tkv",25.4651673885664,4.72602287373795
"FBgn0035233","Pex10","bam RNAi",21.052797100322,4.46288974871264
"FBgn0035233","Pex10","bam RNAi; HS-bam",21.0893392436403,4.4652783590228
"FBgn0035233","Pex10","Young WT",20.9955877469212,4.45914224708969
"FBgn0035762","Rint1","UAS-tkv",35.019667575043,5.17071296158269
"FBgn0035762","Rint1","bam RNAi",29.4692515139408,4.92928215512216
"FBgn0035762","Rint1","bam RNAi; HS-bam",26.55983644414,4.784495421176
"FBgn0035762","Rint1","Young WT",34.1112362135204,5.13386088711054
"FBgn0035766","eco","UAS-tkv",51.828545258257,5.72324577777414
"FBgn0035766","eco","bam RNAi",42.1297881574177,5.43061272482498
"FBgn0035766","eco","bam RNAi; HS-bam",60.6775005527323,5.94667239689061
"FBgn0035766","eco","Young WT",66.4388471762127,6.07550796943283
"FBgn0035800","CG7716","UAS-tkv",0,0
"FBgn0035800","CG7716","bam RNAi",0.016676810773323,0.0238611368193081
"FBgn0035800","CG7716","bam RNAi; HS-bam",0.0118183119075849,0.0169502544171408
"FBgn0035800","CG7716","Young WT",0.016799207967742,0.0240348116735898
"FBgn0035876","Pex2","UAS-tkv",20.0258907836179,4.39409501793067
"FBgn0035876","Pex2","bam RNAi",23.7510231068609,4.62941625647103
"FBgn0035876","Pex2","bam RNAi; HS-bam",31.6692443376609,5.02986117950975
"FBgn0035876","Pex2","Young WT",31.9152293938343,5.04068334715368
"FBgn0036059","nudE","UAS-tkv",56.5813524004093,5.84752976844399
"FBgn0036059","nudE","bam RNAi",78.3365445793103,6.30991365865676
"FBgn0036059","nudE","bam RNAi; HS-bam",137.553416683578,7.11429847743763
"FBgn0036059","nudE","Young WT",62.0764967770187,5.97903063100232
"FBgn0036341","Syx13","UAS-tkv",47.6536094597625,5.60447493291608
"FBgn0036341","Syx13","bam RNAi",48.7035730038742,5.63527766035074
"FBgn0036341","Syx13","bam RNAi; HS-bam",47.9415128724513,5.61298679335919
"FBgn0036341","Syx13","Young WT",54.5811371738839,5.79652344684829
"FBgn0036389","ssp2","UAS-tkv",0,0
"FBgn0036389","ssp2","bam RNAi",0,0
"FBgn0036389","ssp2","bam RNAi; HS-bam",0,0
"FBgn0036389","ssp2","Young WT",0,0
"FBgn0036486","Msh6","UAS-tkv",38.2941877908872,5.29624402657262
"FBgn0036486","Msh6","bam RNAi",54.172649795122,5.78588136581477
"FBgn0036486","Msh6","bam RNAi; HS-bam",57.3417052378152,5.86645564948455
"FBgn0036486","Msh6","Young WT",40.5826221996837,5.37790883228514
"FBgn0036685","CG6664","UAS-tkv",85.6647282691664,6.43737304444882
"FBgn0036685","CG6664","bam RNAi",99.4788498971237,6.65074804580866
"FBgn0036685","CG6664","bam RNAi; HS-bam",92.0127216030138,6.53935614592955
"FBgn0036685","CG6664","Young WT",76.6440282699747,6.27880306371634
"FBgn0037751","topi","UAS-tkv",5.60832892137813,2.72428549690131
"FBgn0037751","topi","bam RNAi",4.52931692305695,2.46710126480229
"FBgn0037751","topi","bam RNAi; HS-bam",3.76423630995594,2.2522449738121
"FBgn0037751","topi","Young WT",0.392473315927944,0.477649681355409
"FBgn0037831","Cap-H2","UAS-tkv",11.8401337288647,3.68258832296792
"FBgn0037831","Cap-H2","bam RNAi",16.2033309842522,4.104616027791
"FBgn0037831","Cap-H2","bam RNAi; HS-bam",14.5335480657704,3.95731549269045
"FBgn0037831","Cap-H2","Young WT",19.9629603243633,4.38977055907696
"FBgn0038478","cal1","UAS-tkv",21.4601854117081,4.48929793230743
"FBgn0038478","cal1","bam RNAi",19.83418213196,4.3808805615069
"FBgn0038478","cal1","bam RNAi; HS-bam",33.1147179811796,5.09232238479501
"FBgn0038478","cal1","Young WT",42.4328498982477,5.44071471494084
"FBgn0038612","cona","UAS-tkv",215.861529124604,7.76063033377698
"FBgn0038612","cona","bam RNAi",288.895533128923,8.17938929350036
"FBgn0038612","cona","bam RNAi; HS-bam",208.138586559003,7.70831545687441
"FBgn0038612","cona","Young WT",14.6818624310974,3.97102500386523
"FBgn0038767","trem","UAS-tkv",27.8245038070741,4.84922386802946
"FBgn0038767","trem","bam RNAi",28.769816937883,4.89577844499471
"FBgn0038767","trem","bam RNAi; HS-bam",29.5576604318174,4.93346218627734
"FBgn0038767","trem","Young WT",26.8002610720457,4.7970265262382
"FBgn0039044","p53","UAS-tkv",26.2137787549276,4.7662653900449
"FBgn0039044","p53","bam RNAi",27.287621278183,4.82209895969312
"FBgn0039044","p53","bam RNAi; HS-bam",21.9361788264501,4.51955315287923
"FBgn0039044","p53","Young WT",16.8722986998609,4.15965329779565
"FBgn0039680","Cap-D2","UAS-tkv",31.9395440894095,5.04174868199475
"FBgn0039680","Cap-D2","bam RNAi",39.9334692202205,5.35520903908608
"FBgn0039680","Cap-D2","bam RNAi; HS-bam",21.9389846299438,4.51972962827402
"FBgn0039680","Cap-D2","Young WT",17.6023068979009,4.21740963792974
"FBgn0039858","CycG","UAS-tkv",153.117169312993,7.26788378298961
"FBgn0039858","CycG","bam RNAi",183.926114950533,7.53080516383667
"FBgn0039858","CycG","bam RNAi; HS-bam",419.212500446823,8.71497526959719
"FBgn0039858","CycG","Young WT",201.026664184928,7.65840190725013
"FBgn0040298","Myt1","UAS-tkv",32.2642326717667,5.05589984938285
"FBgn0040298","Myt1","bam RNAi",24.6003215678381,4.67809002704278
"FBgn0040298","Myt1","bam RNAi; HS-bam",17.2019983628327,4.18602494475539
"FBgn0040298","Myt1","Young WT",31.2162034494123,5.00971458311466
"FBgn0040347","mus81","UAS-tkv",16.6507541790734,4.14165792298233
"FBgn0040347","mus81","bam RNAi",9.18608132064522,3.34852723504649
"FBgn0040347","mus81","bam RNAi; HS-bam",17.797671831787,4.23248208419828
"FBgn0040347","mus81","Young WT",29.8771013438147,4.9484654176621
"FBgn0045035","tefu","UAS-tkv",11.3794400676427,3.62987415662017
"FBgn0045035","tefu","bam RNAi",14.1547849890498,3.9217014786868
"FBgn0045035","tefu","bam RNAi; HS-bam",20.1198799438973,4.40052972859716
"FBgn0045035","tefu","Young WT",7.9711057884584,3.16528582429738
"FBgn0050169","Brca2","UAS-tkv",16.5713417773593,4.13515245707206
"FBgn0050169","Brca2","bam RNAi",16.8582962998151,4.15852254729228
"FBgn0050169","Brca2","bam RNAi; HS-bam",22.027500963403,4.52528594747136
"FBgn0050169","Brca2","Young WT",17.4936590142072,4.20895878849919
"FBgn0051040","Cog7","UAS-tkv",27.8740393662344,4.85170104402649
"FBgn0051040","Cog7","bam RNAi",30.434696408728,4.97428592475297
"FBgn0051040","Cog7","bam RNAi; HS-bam",12.0122505970779,3.70179860686108
"FBgn0051040","Cog7","Young WT",19.2206407318431,4.3377568075589
"FBgn0051053","nenya","UAS-tkv",19.4259732045855,4.3523329127433
"FBgn0051053","nenya","bam RNAi",32.0981166509548,5.04867722202165
"FBgn0051053","nenya","bam RNAi; HS-bam",12.7962519319399,3.78620447394531
"FBgn0051053","nenya","Young WT",9.43272849966639,3.38304461402454
"FBgn0051453","pch2","UAS-tkv",111.241825650455,6.81046656994851
"FBgn0051453","pch2","bam RNAi",98.9820511530256,6.64359721940774
"FBgn0051453","pch2","bam RNAi; HS-bam",62.9941660802245,5.9998684851444
"FBgn0051453","pch2","Young WT",72.1240628968987,6.19227432609251
"FBgn0051989","Cap-D3","UAS-tkv",7.93529678851075,3.1595156496027
"FBgn0051989","Cap-D3","bam RNAi",10.7008363809055,3.54853975285484
"FBgn0051989","Cap-D3","bam RNAi; HS-bam",9.75620628678129,3.4270974240526
"FBgn0051989","Cap-D3","Young WT",10.3032425484559,3.49866479120264
"FBgn0052088","sunn","UAS-tkv",30.3802753529668,4.97178610648645
"FBgn0052088","sunn","bam RNAi",55.3554323295128,5.81648277923529
"FBgn0052088","sunn","bam RNAi; HS-bam",25.6327004532309,4.73512681457226
"FBgn0052088","sunn","Young WT",1.29866900664512,1.20079874232836
"FBgn0053094","Synd","UAS-tkv",73.7353513733669,6.22371892407078
"FBgn0053094","Synd","bam RNAi",88.1329420994795,6.4778868220348
"FBgn0053094","Synd","bam RNAi; HS-bam",69.0507362767568,6.13032830924429
"FBgn0053094","Synd","Young WT",69.4213026253688,6.13794000873678
"FBgn0061515","endos","UAS-tkv",353.76857572182,8.47073441570999
"FBgn0061515","endos","bam RNAi",387.076869923488,8.60019863825211
"FBgn0061515","endos","bam RNAi; HS-bam",404.475263798305,8.66347009463888
"FBgn0061515","endos","Young WT",367.52701486006,8.52562656968151
"FBgn0086251","del","UAS-tkv",40.1528086363396,5.36291899132875
"FBgn0086251","del","bam RNAi",38.7146838772498,5.31160061460108
"FBgn0086251","del","bam RNAi; HS-bam",80.1370331413709,6.34228864477581
"FBgn0086251","del","Young WT",96.9383028201981,6.61380129058588
"FBgn0086350","tef","UAS-tkv",29.8610302124032,4.9477143180895
"FBgn0086350","tef","bam RNAi",25.5955471686409,4.73311281371631
"FBgn0086350","tef","bam RNAi; HS-bam",53.6526490466879,5.7722195207735
"FBgn0086350","tef","Young WT",42.310697563816,5.43665150358362
